ATM_ID,ATM_Bank,ATM_Location,ATM_City,ATM_District,ATM_State,ATM_Latitude,ATM_Longitude,ATM_Type,ATM_Onsite_Offsite,ATM_Indoor_Outdoor,ATM_Operating_Status,CCTV_Available,CCTV_Footage_Available,CCTV_Footage_Reviewed,Card_Skimming_Device_Detected,ATM_Tampering_Detected,ATM_Malfunction,Security_Guard_Present,Shutter_Lock_Present,Location_Type,Urban_Rural
ATM_KOL_0120,Punjab National Bank,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.569887,88.404781,Bank-Owned,Onsite,Outdoor,Active,False,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_KOL_0121,State Bank of India,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.563013,88.298298,White-Label,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Market,Semi-Urban
ATM_BHA_0122,Punjab National Bank,"Shopping Mall Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.146784,77.498622,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,False,False,Shopping_Mall,Urban
ATM_MAT_0123,ICICI Bank,"Commercial Area Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.529636,77.598437,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Commercial_Area,Urban
ATM_FAR_0124,State Bank of India,"Shopping Mall Kiosk, Faridabad",Faridabad,Faridabad,Haryana,28.391699,77.312125,Brown-Label,Offsite,Outdoor,Active,True,False,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_KOL_0125,HDFC Bank,"Educational Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.554293,88.345637,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,True,True,Educational_Area,Semi-Urban
ATM_DEL_0126,State Bank of India,"Market Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.643484,77.172072,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,True,False,Market,Semi-Urban
ATM_MAT_0127,Punjab National Bank,"Highway Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.476702,77.611899,White-Label,Offsite,Indoor,Active,True,True,False,False,False,False,False,False,Highway,Semi-Urban
ATM_KOL_0128,Bank of Baroda,"Educational Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.525157,88.331752,White-Label,Offsite,Indoor,Active,True,True,False,False,False,False,False,True,Educational_Area,Semi-Urban
ATM_GUR_0129,Punjab National Bank,"Commercial Area Kiosk, Gurgaon/Gurugram",Gurgaon/Gurugram,Gurugram,Haryana,28.511299,77.048412,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_BAR_0130,State Bank of India,"Market Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.239543,87.899192,Brown-Label,Offsite,Outdoor,Active,False,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_JAI_0131,State Bank of India,"Commercial Area Kiosk, Jaipur",Jaipur,Jaipur,Rajasthan,26.977494,75.729927,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Commercial_Area,Urban
ATM_NAL_0132,Punjab National Bank,"Market Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.195729,85.434063,Bank-Owned,Offsite,Outdoor,Active,False,False,False,False,False,False,True,False,Market,Semi-Urban
ATM_BAR_0133,Bank of Baroda,"Residential Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.255509,87.870604,White-Label,Onsite,Outdoor,Active,True,False,False,False,False,False,True,False,Residential,Semi-Urban
ATM_DEL_0134,Union Bank of India,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.610474,77.136772,Bank-Owned,Onsite,Indoor,Degraded,True,True,False,False,False,False,True,False,Commercial_Area,Urban
ATM_DEL_0135,State Bank of India,"Railway Station Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.625746,77.17101,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,False,False,Railway_Station,Semi-Urban
ATM_BHA_0136,State Bank of India,"Airport Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.223767,77.472774,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,False,True,Airport,Urban
ATM_FAR_0137,HDFC Bank,"Bus Stand Kiosk, Faridabad",Faridabad,Faridabad,Haryana,28.393723,77.349951,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,False,False,Bus_Stand,Semi-Urban
ATM_ALW_0138,State Bank of India,"Shopping Mall Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.566403,76.59755,Brown-Label,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Shopping_Mall,Urban
ATM_DEL_0139,ICICI Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.620964,77.238849,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,False,False,Commercial_Area,Urban
ATM_FAR_0140,ICICI Bank,"Commercial Area Kiosk, Faridabad",Faridabad,Faridabad,Haryana,28.413624,77.324989,White-Label,Offsite,Outdoor,Active,False,False,False,False,False,False,True,True,Commercial_Area,Urban
ATM_DUM_0141,Bank of Baroda,"Market Kiosk, Dumka",Dumka,Dumka,Jharkhand,24.286995,87.270762,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Market,Semi-Urban
ATM_DEL_0142,State Bank of India,"Airport Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.636793,77.210253,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,False,Airport,Urban
ATM_DEL_0143,HDFC Bank,"Market Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.618522,77.259322,White-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,True,True,Market,Semi-Urban
ATM_KOL_0144,State Bank of India,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.619185,88.31667,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_KOL_0145,State Bank of India,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.619392,88.399585,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,False,False,False,Market,Semi-Urban
ATM_KOL_0146,Bank of Baroda,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.549442,88.338412,White-Label,Onsite,Indoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_ALW_0147,HDFC Bank,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.56958,76.638904,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Market,Semi-Urban
ATM_DHA_0148,HDFC Bank,"Market Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.773585,86.446637,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,False,Market,Semi-Urban
ATM_PAT_0149,ICICI Bank,"Educational Area Kiosk, Patna",Patna,Patna,Bihar,25.533804,85.202592,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,False,True,True,Educational_Area,Semi-Urban
ATM_PAT_0150,ICICI Bank,"Market Kiosk, Patna",Patna,Patna,Bihar,25.610969,85.044016,Brown-Label,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_ALW_0151,Union Bank of India,"Highway Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.545294,76.604673,White-Label,Offsite,Outdoor,Active,True,False,False,False,False,False,False,True,Highway,Semi-Urban
ATM_PAT_0152,State Bank of India,"Market Kiosk, Patna",Patna,Patna,Bihar,25.636259,85.17691,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Market,Semi-Urban
ATM_KAM_0153,State Bank of India,"Shopping Mall Kiosk, Kaman",Kaman,Bharatpur,Rajasthan,27.713895,77.317297,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_NAL_0154,Bank of Baroda,"Bus Stand Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.130708,85.440883,Brown-Label,Onsite,Indoor,Active,True,False,False,False,False,False,True,True,Bus_Stand,Semi-Urban
ATM_DEL_0155,ICICI Bank,"Residential Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.593311,77.218111,Brown-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,False,Residential,Semi-Urban
ATM_DEL_0156,HDFC Bank,"Market Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.60065,77.186943,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,False,False,Market,Semi-Urban
ATM_PAT_0157,Axis Bank,"Shopping Mall Kiosk, Patna",Patna,Patna,Bihar,25.580503,85.110918,Bank-Owned,Onsite,Outdoor,Active,True,True,True,False,False,False,True,True,Shopping_Mall,Urban
ATM_KOL_0158,Punjab National Bank,"Bus Stand Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.544537,88.40725,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,False,False,Bus_Stand,Semi-Urban
ATM_PAT_0159,HDFC Bank,"Shopping Mall Kiosk, Patna",Patna,Patna,Bihar,25.540524,85.165155,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,True,True,True,Shopping_Mall,Urban
ATM_KOL_0160,State Bank of India,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.516563,88.350115,Bank-Owned,Onsite,Indoor,Degraded,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_MAT_0161,ICICI Bank,"Shopping Mall Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.475801,77.724063,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_BHA_0162,HDFC Bank,"Market Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.229808,77.48403,Bank-Owned,Offsite,Indoor,Active,False,False,False,False,False,False,False,True,Market,Semi-Urban
ATM_ALW_0163,Punjab National Bank,"Residential Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.601916,76.625941,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,True,True,Residential,Semi-Urban
ATM_AGR_0164,State Bank of India,"Commercial Area Kiosk, Agra",Agra,Agra,Uttar Pradesh,27.224267,78.004221,Bank-Owned,Onsite,Outdoor,Active,False,False,False,False,False,False,False,True,Commercial_Area,Urban
ATM_ALW_0165,Bank of Baroda,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.541861,76.590653,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,False,False,True,Market,Semi-Urban
ATM_BHA_0166,IndusInd Bank,"Commercial Area Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.202227,77.47865,White-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,True,False,Commercial_Area,Urban
ATM_PAT_0167,Axis Bank,"Shopping Mall Kiosk, Patna",Patna,Patna,Bihar,25.609531,85.119273,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,False,Shopping_Mall,Urban
ATM_BHA_0168,HDFC Bank,"Shopping Mall Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.223172,77.441837,White-Label,Onsite,Indoor,Active,True,True,False,False,False,False,False,False,Shopping_Mall,Urban
ATM_DUM_0169,State Bank of India,"Shopping Mall Kiosk, Dumka",Dumka,Dumka,Jharkhand,24.282029,87.195075,Brown-Label,Onsite,Indoor,Active,True,True,False,False,False,False,True,True,Shopping_Mall,Urban
ATM_DEL_0170,Axis Bank,"Market Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.616382,77.172976,White-Label,Offsite,Outdoor,Active,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_DEL_0171,State Bank of India,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.629502,77.219913,Brown-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_DHA_0172,Kotak Mahindra Bank,"Bus Stand Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.750802,86.458988,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,False,False,Bus_Stand,Semi-Urban
ATM_PAT_0173,Bank of Baroda,"Market Kiosk, Patna",Patna,Patna,Bihar,25.639109,85.117542,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_KOL_0174,State Bank of India,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.573503,88.363466,Brown-Label,Onsite,Indoor,Active,False,False,False,False,False,False,False,False,Commercial_Area,Urban
ATM_DHA_0175,Punjab National Bank,"Market Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.817246,86.374372,Bank-Owned,Onsite,Indoor,Degraded,True,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_NAL_0176,State Bank of India,"Commercial Area Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.07905,85.40921,White-Label,Onsite,Indoor,Active,True,True,True,False,False,False,False,True,Commercial_Area,Urban
ATM_BHA_0177,HDFC Bank,"Railway Station Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.187523,77.516905,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,False,False,Railway_Station,Semi-Urban
ATM_KOL_0178,HDFC Bank,"Airport Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.592028,88.334435,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Airport,Urban
ATM_NAL_0179,HDFC Bank,"Shopping Mall Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.199446,85.42271,Bank-Owned,Offsite,Outdoor,Active,True,True,False,False,False,False,False,False,Shopping_Mall,Urban
ATM_ALW_0180,IndusInd Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.576974,76.664626,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_ALW_0181,HDFC Bank,"Bus Stand Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.56696,76.611674,Brown-Label,Onsite,Indoor,Active,True,True,False,False,False,False,True,True,Bus_Stand,Semi-Urban
ATM_BHA_0182,State Bank of India,"Commercial Area Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.20487,77.441191,Brown-Label,Offsite,Indoor,Degraded,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_MAT_0183,State Bank of India,"Residential Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.517898,77.639572,Brown-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,False,Residential,Semi-Urban
ATM_BHA_0184,ICICI Bank,"Commercial Area Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.182736,77.466238,Brown-Label,Offsite,Outdoor,Active,True,True,True,False,False,True,False,True,Commercial_Area,Urban
ATM_KOL_0185,State Bank of India,"Residential Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.577374,88.35223,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,True,False,True,Residential,Semi-Urban
ATM_ALW_0186,Axis Bank,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.537915,76.615572,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Market,Semi-Urban
ATM_DEL_0187,HDFC Bank,"Residential Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.548981,77.218442,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,False,Residential,Semi-Urban
ATM_BHA_0188,Kotak Mahindra Bank,"Residential Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.194207,77.505222,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,True,True,Residential,Semi-Urban
ATM_KAM_0189,HDFC Bank,"Market Kiosk, Kaman",Kaman,Bharatpur,Rajasthan,27.60983,77.267082,White-Label,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Market,Semi-Urban
ATM_PUN_0190,ICICI Bank,"Shopping Mall Kiosk, Punahana",Punahana,Nuh,Haryana,27.808578,77.272593,Brown-Label,Offsite,Outdoor,Active,True,True,False,False,False,False,True,True,Shopping_Mall,Urban
ATM_JAI_0191,IndusInd Bank,"Market Kiosk, Jaipur",Jaipur,Jaipur,Rajasthan,26.933373,75.72081,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,False,Market,Semi-Urban
ATM_MAT_0192,Canara Bank,"Commercial Area Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.495904,77.649496,White-Label,Offsite,Outdoor,Active,True,True,False,False,False,False,True,False,Commercial_Area,Urban
ATM_JAI_0193,Punjab National Bank,"Commercial Area Kiosk, Jaipur",Jaipur,Jaipur,Rajasthan,26.855867,75.788464,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_DUM_0194,HDFC Bank,"Market Kiosk, Dumka",Dumka,Dumka,Jharkhand,24.231906,87.23943,White-Label,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_DEL_0195,ICICI Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.635429,77.169991,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Commercial_Area,Urban
ATM_DHA_0196,HDFC Bank,"Market Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.805553,86.483379,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,False,Market,Semi-Urban
ATM_ALW_0197,Bank of Baroda,"Residential Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.614962,76.679548,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,True,True,Residential,Semi-Urban
ATM_DEO_0198,HDFC Bank,"Commercial Area Kiosk, Deoghar",Deoghar,Deoghar,Jharkhand,24.424578,86.712118,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Commercial_Area,Urban
ATM_KOL_0199,HDFC Bank,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.524518,88.350968,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Market,Semi-Urban
ATM_MAT_0200,State Bank of India,"Commercial Area Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.458009,77.635533,White-Label,Offsite,Outdoor,Active,True,False,False,False,False,False,False,False,Commercial_Area,Urban
ATM_FAR_0201,ICICI Bank,"Railway Station Kiosk, Faridabad",Faridabad,Faridabad,Haryana,28.381749,77.375467,Brown-Label,Offsite,Outdoor,Degraded,True,True,True,False,False,False,True,False,Railway_Station,Semi-Urban
ATM_ALW_0202,Bank of Baroda,"Airport Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.52519,76.628599,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,False,True,Airport,Urban
ATM_PAT_0203,Punjab National Bank,"Shopping Mall Kiosk, Patna",Patna,Patna,Bihar,25.612537,85.183932,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,True,True,True,Shopping_Mall,Urban
ATM_KOL_0204,HDFC Bank,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.583553,88.356545,Bank-Owned,Offsite,Outdoor,Active,False,False,False,False,False,False,False,False,Commercial_Area,Urban
ATM_DEL_0205,HDFC Bank,"Highway Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.639486,77.258824,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Highway,Semi-Urban
ATM_DEO_0206,ICICI Bank,"Shopping Mall Kiosk, Deoghar",Deoghar,Deoghar,Jharkhand,24.503284,86.722337,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Shopping_Mall,Urban
ATM_DEL_0207,Bank of Baroda,"Bus Stand Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.650102,77.242422,White-Label,Onsite,Indoor,Active,True,True,False,False,False,False,True,False,Bus_Stand,Semi-Urban
ATM_DEL_0208,Punjab National Bank,"Market Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.633231,77.197654,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Market,Semi-Urban
ATM_DUM_0209,Bank of Baroda,"Commercial Area Kiosk, Dumka",Dumka,Dumka,Jharkhand,24.30208,87.17425,Brown-Label,Offsite,Indoor,Active,True,False,False,False,False,False,False,True,Commercial_Area,Urban
ATM_PAT_0210,Punjab National Bank,"Commercial Area Kiosk, Patna",Patna,Patna,Bihar,25.625187,85.144762,White-Label,Onsite,Indoor,Active,True,False,False,False,False,True,True,True,Commercial_Area,Urban
ATM_PAT_0211,IndusInd Bank,"Commercial Area Kiosk, Patna",Patna,Patna,Bihar,25.619274,85.10336,White-Label,Offsite,Indoor,Degraded,True,False,False,False,False,False,True,False,Commercial_Area,Urban
ATM_ALW_0212,State Bank of India,"Educational Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.580975,76.646339,Bank-Owned,Offsite,Outdoor,Active,True,True,False,False,False,False,False,False,Educational_Area,Semi-Urban
ATM_DUM_0213,HDFC Bank,"Commercial Area Kiosk, Dumka",Dumka,Dumka,Jharkhand,24.208724,87.277835,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_KOL_0214,Punjab National Bank,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.564525,88.338796,Brown-Label,Onsite,Outdoor,Active,False,False,False,False,False,False,False,True,Commercial_Area,Urban
ATM_ALW_0215,Axis Bank,"Other Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.486799,76.571294,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,True,False,Other,Semi-Urban
ATM_PAT_0216,HDFC Bank,"Railway Station Kiosk, Patna",Patna,Patna,Bihar,25.574433,85.116781,White-Label,Onsite,Outdoor,Active,True,True,True,False,False,False,True,False,Railway_Station,Semi-Urban
ATM_FAR_0217,HDFC Bank,"Highway Kiosk, Faridabad",Faridabad,Faridabad,Haryana,28.441845,77.307414,Bank-Owned,Onsite,Indoor,Active,False,False,False,False,False,False,True,False,Highway,Semi-Urban
ATM_ALW_0218,State Bank of India,"Airport Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.490106,76.670537,White-Label,Onsite,Indoor,Active,True,False,False,False,False,False,True,False,Airport,Urban
ATM_PAT_0219,State Bank of India,"Bus Stand Kiosk, Patna",Patna,Patna,Bihar,25.655756,85.114573,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,False,False,Bus_Stand,Semi-Urban
ATM_JAI_0220,Axis Bank,"Railway Station Kiosk, Jaipur",Jaipur,Jaipur,Rajasthan,26.933317,75.759862,Bank-Owned,Offsite,Outdoor,Active,True,True,False,False,False,False,False,True,Railway_Station,Semi-Urban
ATM_PUN_0221,Kotak Mahindra Bank,"Residential Kiosk, Punahana",Punahana,Nuh,Haryana,27.866283,77.208428,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,True,False,Residential,Semi-Urban
ATM_ALW_0222,State Bank of India,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.531275,76.639947,Bank-Owned,Offsite,Outdoor,Degraded,True,True,False,False,False,False,False,True,Commercial_Area,Urban
ATM_PAT_0223,State Bank of India,"Bus Stand Kiosk, Patna",Patna,Patna,Bihar,25.574879,85.179112,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,False,False,Bus_Stand,Semi-Urban
ATM_DEL_0224,Punjab National Bank,"Bus Stand Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.633954,77.201585,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Bus_Stand,Semi-Urban
ATM_ALW_0225,State Bank of India,"Railway Station Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.545383,76.642638,Brown-Label,Offsite,Outdoor,Active,True,True,False,False,False,False,True,False,Railway_Station,Semi-Urban
ATM_ALW_0226,IndusInd Bank,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.601765,76.616531,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Market,Semi-Urban
ATM_DHA_0227,Axis Bank,"Railway Station Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.755662,86.449444,White-Label,Onsite,Indoor,Active,True,True,True,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_ALW_0228,Kotak Mahindra Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.56585,76.63012,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,False,False,True,Commercial_Area,Urban
ATM_DEO_0229,IndusInd Bank,"Highway Kiosk, Deoghar",Deoghar,Deoghar,Jharkhand,24.535461,86.703591,White-Label,Offsite,Indoor,Active,True,False,False,False,False,False,False,False,Highway,Semi-Urban
ATM_DHA_0230,State Bank of India,"Bus Stand Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.777204,86.476659,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,True,False,Bus_Stand,Semi-Urban
ATM_MAT_0231,Bank of Baroda,"Shopping Mall Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.516648,77.65185,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Shopping_Mall,Urban
ATM_KOL_0232,Bank of Baroda,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.572791,88.357019,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_AGR_0233,State Bank of India,"Market Kiosk, Agra",Agra,Agra,Uttar Pradesh,27.160799,78.080123,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Market,Semi-Urban
ATM_ALW_0234,HDFC Bank,"Bus Stand Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.515729,76.589686,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,False,Bus_Stand,Semi-Urban
ATM_PAT_0235,State Bank of India,"Residential Kiosk, Patna",Patna,Patna,Bihar,25.579857,85.102082,Brown-Label,Onsite,Indoor,Active,True,True,False,False,False,False,True,False,Residential,Semi-Urban
ATM_JAI_0236,State Bank of India,"Residential Kiosk, Jaipur",Jaipur,Jaipur,Rajasthan,26.920249,75.801552,Bank-Owned,Offsite,Indoor,Active,False,False,False,False,False,False,True,True,Residential,Semi-Urban
ATM_DEL_0237,State Bank of India,"Railway Station Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.639679,77.241796,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_DEL_0238,State Bank of India,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.657761,77.193754,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,True,True,Commercial_Area,Urban
ATM_PAT_0239,HDFC Bank,"Shopping Mall Kiosk, Patna",Patna,Patna,Bihar,25.587085,85.137067,White-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Shopping_Mall,Urban
ATM_BHA_0240,Bank of Baroda,"Market Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.205779,77.480172,White-Label,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_MAT_0241,Punjab National Bank,"Commercial Area Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.463168,77.693917,Bank-Owned,Onsite,Indoor,Active,False,False,False,False,False,False,False,True,Commercial_Area,Urban
